Dictionary,Ruleset,K
all_dict/rus_names_kb_chage.dic,../../rules/cap/Word_year_mon.rule,4.576738455053767e-12
all_dict/rus_names_kb_chage.dic,../../rules/cap/Word_year_sc.rule,5.132790790714505e-13
all_dict/rus_names_kb_chage.dic,../../rules/cap/year_sc_Word.rule,0.0
all_dict/rus_names_kb_chage.dic,../../rules/cap/year_Word.rule,1.6898726603275445e-10
all_dict/rus_names_kb_chage.dic,../../rules/cap/year_Word_sc.rule,0.0
all_dict/rus_names_translit.dic,../../rules/cap/1-0_sc_Word.rule,2.167274110153121e-11
all_dict/rus_names_translit.dic,../../rules/cap/1-0_Word.rule,5.435523468264027e-09
all_dict/rus_names_translit.dic,../../rules/cap/d_sc_Word.rule,0.0
all_dict/rus_names_translit.dic,../../rules/cap/d_Word.rule,3.814402433869493e-10
all_dict/rus_names_translit.dic,../../rules/cap/day_cc_Word.rule,0.0
all_dict/rus_names_translit.dic,../../rules/cap/day_dd_Word.rule,6.275307229914327e-11
all_dict/rus_names_translit.dic,../../rules/cap/day_mon_dd_Word.rule,4.255746883697893e-12
all_dict/rus_names_translit.dic,../../rules/cap/day_Word.rule,6.152261990112085e-10
all_dict/rus_names_translit.dic,../../rules/cap/day_Word_dd.rule,2.6454726557481964e-11
all_dict/rus_names_translit.dic,../../rules/cap/day_Word_sc.rule,0.0
all_dict/rus_names_translit.dic,../../rules/cap/day_Word_year.rule,3.339457383737883e-12
all_dict/rus_names_translit.dic,../../rules/cap/dd_Word.rule,2.670081703708645e-10
all_dict/rus_names_translit.dic,../../rules/cap/ddd_Word.rule,2.86080182540212e-11
all_dict/rus_names_translit.dic,../../rules/cap/dddd_Word.rule,2.4793615820151702e-11
all_dict/rus_names_translit.dic,../../rules/cap/sc_dd_Word.rule,0.0
all_dict/rus_names_translit.dic,../../rules/cap/sc_dddd_Word.rule,0.0
all_dict/rus_names_translit.dic,../../rules/cap/sc_Word_d.rule,0.0
all_dict/rus_names_translit.dic,../../rules/cap/sc_Word_dd_mon_sc.rule,0.0
all_dict/rus_names_translit.dic,../../rules/cap/sc_Word_dd_sc.rule,0.0
all_dict/rus_names_translit.dic,../../rules/cap/sc_Word_mon_day_sc.rule,0.0
all_dict/rus_names_translit.dic,../../rules/cap/sc_Word_year.rule,0.0
all_dict/rus_names_translit.dic,../../rules/cap/sc_Word_year_sc.rule,0.0
all_dict/rus_names_translit.dic,../../rules/cap/sc_year_Word.rule,0.0
all_dict/rus_names_translit.dic,../../rules/cap/Word_2sc_dd.rule,1.3622865835248189e-12
all_dict/rus_names_translit.dic,../../rules/cap/Word_day_dd_mon.rule,3.5073173176160027e-12
all_dict/rus_names_translit.dic,../../rules/cap/Word_day_mon.rule,2.2044867783274526e-09
all_dict/rus_names_translit.dic,../../rules/cap/Word_day_mon_dd.rule,1.2767240651093678e-11
all_dict/rus_names_translit.dic,../../rules/cap/Word_day_mon_sc.rule,3.430218016069688e-12
all_dict/rus_names_translit.dic,../../rules/cap/Word_day_mon_year.rule,6.7674881891232935e-12
all_dict/rus_names_translit.dic,../../rules/cap/Word_dd.rule,7.953029074617891e-09
all_dict/rus_names_translit.dic,../../rules/cap/Word_dd_2sc.rule,2.7245731670496377e-12
all_dict/rus_names_translit.dic,../../rules/cap/Word_dd_age.rule,6.732300989179845e-11
all_dict/rus_names_translit.dic,../../rules/cap/Word_dd_age_sc.rule,1.420316664383934e-13
all_dict/rus_names_translit.dic,../../rules/cap/Word_dd_sc.rule,1.4985152418773007e-11
all_dict/rus_names_translit.dic,../../rules/cap/Word_ddd.rule,7.781380965093765e-10
all_dict/rus_names_translit.dic,../../rules/cap/Word_ddd_sc.rule,1.089829266819855e-12
all_dict/rus_names_translit.dic,../../rules/cap/Word_dddd.rule,2.7568593590791757e-10
all_dict/rus_names_translit.dic,../../rules/cap/Word_mon_dd.rule,2.890143382585731e-10
all_dict/rus_names_translit.dic,../../rules/cap/Word_mon_dd_sc.rule,1.2225648826504785e-13
all_dict/rus_names_translit.dic,../../rules/cap/Word_pd.rule,6.773369027790312e-09
all_dict/rus_names_translit.dic,../../rules/cap/Word_sc_dd.rule,1.2714674779564976e-11
all_dict/rus_names_translit.dic,../../rules/cap/Word_sc_year.rule,1.589334347445622e-11
all_dict/rus_names_translit.dic,../../rules/cap/Word_year.rule,1.0988413165262502e-08
all_dict/rus_names_translit.dic,../../rules/cap/Word_year_mon.rule,1.589334347445622e-11
all_dict/rus_names_translit.dic,../../rules/cap/Word_year_sc.rule,5.124489251109716e-12
all_dict/rus_names_translit.dic,../../rules/cap/year_sc_Word.rule,0.0
all_dict/rus_names_translit.dic,../../rules/cap/year_Word.rule,6.82191204518967e-10
all_dict/rus_names_translit.dic,../../rules/cap/year_Word_sc.rule,1.8338473239757177e-12
all_dict/rus_surnames.txt,../../rules/cap/1-0_sc_Word.rule,0.0
all_dict/rus_surnames.txt,../../rules/cap/1-0_Word.rule,6.569999735737555e-11
all_dict/rus_surnames.txt,../../rules/cap/d_sc_Word.rule,0.0
all_dict/rus_surnames.txt,../../rules/cap/d_Word.rule,6.317307438209186e-12
all_dict/rus_surnames.txt,../../rules/cap/day_cc_Word.rule,0.0
all_dict/rus_surnames.txt,../../rules/cap/day_dd_Word.rule,4.850061839657375e-13
all_dict/rus_surnames.txt,../../rules/cap/day_mon_dd_Word.rule,3.320893188413547e-14
all_dict/rus_surnames.txt,../../rules/cap/day_Word.rule,1.3449751320058267e-11
all_dict/rus_surnames.txt,../../rules/cap/day_Word_dd.rule,1.7525433538257741e-13
all_dict/rus_surnames.txt,../../rules/cap/day_Word_sc.rule,0.0
all_dict/rus_surnames.txt,../../rules/cap/day_Word_year.rule,3.6871444191882416e-14
all_dict/rus_surnames.txt,../../rules/cap/dd_Word.rule,6.064615140680819e-12
all_dict/rus_surnames.txt,../../rules/cap/ddd_Word.rule,3.411346016632961e-13
all_dict/rus_surnames.txt,../../rules/cap/dddd_Word.rule,1.8446537719570825e-13
all_dict/rus_surnames.txt,../../rules/cap/sc_dd_Word.rule,0.0
all_dict/rus_surnames.txt,../../rules/cap/sc_dddd_Word.rule,0.0
all_dict/rus_surnames.txt,../../rules/cap/sc_Word_d.rule,0.0
all_dict/rus_surnames.txt,../../rules/cap/sc_Word_dd_mon_sc.rule,0.0
all_dict/rus_surnames.txt,../../rules/cap/sc_Word_dd_sc.rule,0.0
all_dict/rus_surnames.txt,../../rules/cap/sc_Word_mon_day_sc.rule,0.0
all_dict/rus_surnames.txt,../../rules/cap/sc_Word_year.rule,0.0
all_dict/rus_surnames.txt,../../rules/cap/sc_Word_year_sc.rule,0.0
all_dict/rus_surnames.txt,../../rules/cap/sc_year_Word.rule,0.0
all_dict/rus_surnames.txt,../../rules/cap/Word_2sc_dd.rule,0.0
all_dict/rus_surnames.txt,../../rules/cap/Word_day_dd_mon.rule,2.642398841915427e-14
all_dict/rus_surnames.txt,../../rules/cap/Word_day_mon.rule,2.1603070520111032e-11
all_dict/rus_surnames.txt,../../rules/cap/Word_day_mon_dd.rule,9.478382641930331e-14
all_dict/rus_surnames.txt,../../rules/cap/Word_day_mon_sc.rule,4.0398448845462425e-14
all_dict/rus_surnames.txt,../../rules/cap/Word_day_mon_year.rule,4.89081866183937e-14
all_dict/rus_surnames.txt,../../rules/cap/Word_dd.rule,1.7738999286491397e-10
all_dict/rus_surnames.txt,../../rules/cap/Word_dd_2sc.rule,1.8049449823454817e-14
all_dict/rus_surnames.txt,../../rules/cap/Word_dd_age.rule,5.984223310546683e-13
all_dict/rus_surnames.txt,../../rules/cap/Word_dd_age_sc.rule,1.8818312297316613e-15
all_dict/rus_surnames.txt,../../rules/cap/Word_dd_sc.rule,1.4439559858763854e-13
all_dict/rus_surnames.txt,../../rules/cap/Word_ddd.rule,1.164911491605774e-11
all_dict/rus_surnames.txt,../../rules/cap/Word_ddd_sc.rule,1.6244504841109336e-14
all_dict/rus_surnames.txt,../../rules/cap/Word_dddd.rule,3.0411518007539025e-12
all_dict/rus_surnames.txt,../../rules/cap/Word_mon_dd.rule,2.789334207332364e-12
all_dict/rus_surnames.txt,../../rules/cap/Word_mon_dd_sc.rule,3.239644840107275e-15
all_dict/rus_surnames.txt,../../rules/cap/Word_pd.rule,1.0144852533124164e-10
all_dict/rus_surnames.txt,../../rules/cap/Word_sc_dd.rule,2.105769146069729e-13
all_dict/rus_surnames.txt,../../rules/cap/Word_sc_year.rule,1.0528845730348645e-13
all_dict/rus_surnames.txt,../../rules/cap/Word_year.rule,1.3703697673653773e-10
all_dict/rus_surnames.txt,../../rules/cap/Word_year_mon.rule,2.5006008609578033e-13
all_dict/rus_surnames.txt,../../rules/cap/Word_year_sc.rule,6.494428207504772e-14
all_dict/rus_surnames.txt,../../rules/cap/year_sc_Word.rule,0.0
all_dict/rus_surnames.txt,../../rules/cap/year_Word.rule,5.831360712193096e-12
all_dict/rus_surnames.txt,../../rules/cap/year_Word_sc.rule,0.0
all_dict/seasons.txt,../../rules/cap/1-0_sc_Word.rule,0.0
all_dict/seasons.txt,../../rules/cap/1-0_Word.rule,0.0
all_dict/seasons.txt,../../rules/cap/d_sc_Word.rule,0.0
all_dict/seasons.txt,../../rules/cap/d_Word.rule,0.0
all_dict/seasons.txt,../../rules/cap/day_cc_Word.rule,0.0
all_dict/seasons.txt,../../rules/cap/day_dd_Word.rule,0.0
all_dict/seasons.txt,../../rules/cap/day_mon_dd_Word.rule,0.0
all_dict/seasons.txt,../../rules/cap/day_Word.rule,0.0
all_dict/seasons.txt,../../rules/cap/day_Word_dd.rule,0.0
all_dict/seasons.txt,../../rules/cap/day_Word_sc.rule,0.0
all_dict/seasons.txt,../../rules/cap/day_Word_year.rule,0.0
all_dict/seasons.txt,../../rules/cap/dd_Word.rule,0.0
all_dict/seasons.txt,../../rules/cap/ddd_Word.rule,0.0
all_dict/seasons.txt,../../rules/cap/dddd_Word.rule,0.0
all_dict/seasons.txt,../../rules/cap/sc_dd_Word.rule,0.0
all_dict/seasons.txt,../../rules/cap/sc_dddd_Word.rule,0.0
all_dict/seasons.txt,../../rules/cap/sc_Word_d.rule,0.0
all_dict/seasons.txt,../../rules/cap/sc_Word_dd_mon_sc.rule,0.0
all_dict/seasons.txt,../../rules/cap/sc_Word_dd_sc.rule,0.0
all_dict/seasons.txt,../../rules/cap/sc_Word_mon_day_sc.rule,0.0
all_dict/seasons.txt,../../rules/cap/sc_Word_year.rule,0.0
all_dict/seasons.txt,../../rules/cap/sc_Word_year_sc.rule,0.0
all_dict/seasons.txt,../../rules/cap/sc_year_Word.rule,0.0
all_dict/seasons.txt,../../rules/cap/Word_2sc_dd.rule,0.0
all_dict/seasons.txt,../../rules/cap/Word_day_dd_mon.rule,0.0
all_dict/seasons.txt,../../rules/cap/Word_day_mon.rule,1.4916874745881715e-08
all_dict/seasons.txt,../../rules/cap/Word_day_mon_dd.rule,0.0
all_dict/seasons.txt,../../rules/cap/Word_day_mon_sc.rule,0.0
all_dict/seasons.txt,../../rules/cap/Word_day_mon_year.rule,0.0
all_dict/seasons.txt,../../rules/cap/Word_dd.rule,7.775420961290845e-08
all_dict/seasons.txt,../../rules/cap/Word_dd_2sc.rule,0.0
all_dict/seasons.txt,../../rules/cap/Word_dd_age.rule,0.0
all_dict/seasons.txt,../../rules/cap/Word_dd_age_sc.rule,0.0
all_dict/seasons.txt,../../rules/cap/Word_dd_sc.rule,0.0
all_dict/seasons.txt,../../rules/cap/Word_ddd.rule,1.5550841922581688e-09
all_dict/seasons.txt,../../rules/cap/Word_ddd_sc.rule,0.0
all_dict/seasons.txt,../../rules/cap/Word_dddd.rule,7.775420961290844e-10
all_dict/seasons.txt,../../rules/cap/Word_mon_dd.rule,0.0
all_dict/seasons.txt,../../rules/cap/Word_mon_dd_sc.rule,0.0
all_dict/seasons.txt,../../rules/cap/Word_pd.rule,0.0
all_dict/seasons.txt,../../rules/cap/Word_sc_dd.rule,0.0
all_dict/seasons.txt,../../rules/cap/Word_sc_year.rule,0.0
all_dict/seasons.txt,../../rules/cap/Word_year.rule,3.588655828288082e-08
all_dict/seasons.txt,../../rules/cap/Word_year_mon.rule,0.0
all_dict/seasons.txt,../../rules/cap/Word_year_sc.rule,0.0
all_dict/seasons.txt,../../rules/cap/year_sc_Word.rule,0.0
all_dict/seasons.txt,../../rules/cap/year_Word.rule,0.0
all_dict/seasons.txt,../../rules/cap/year_Word_sc.rule,0.0
all_dict/seasons_ru.txt,../../rules/cap/1-0_sc_Word.rule,0.0
all_dict/seasons_ru.txt,../../rules/cap/1-0_Word.rule,0.0
all_dict/seasons_ru.txt,../../rules/cap/d_sc_Word.rule,0.0
all_dict/seasons_ru.txt,../../rules/cap/d_Word.rule,0.0
all_dict/seasons_ru.txt,../../rules/cap/day_cc_Word.rule,0.0
all_dict/seasons_ru.txt,../../rules/cap/day_dd_Word.rule,0.0
all_dict/seasons_ru.txt,../../rules/cap/day_mon_dd_Word.rule,0.0
all_dict/seasons_ru.txt,../../rules/cap/day_Word.rule,0.0
all_dict/seasons_ru.txt,../../rules/cap/day_Word_dd.rule,0.0
all_dict/seasons_ru.txt,../../rules/cap/day_Word_sc.rule,0.0
all_dict/seasons_ru.txt,../../rules/cap/day_Word_year.rule,0.0
all_dict/seasons_ru.txt,../../rules/cap/dd_Word.rule,0.0
all_dict/seasons_ru.txt,../../rules/cap/ddd_Word.rule,0.0
all_dict/seasons_ru.txt,../../rules/cap/dddd_Word.rule,0.0
all_dict/seasons_ru.txt,../../rules/cap/sc_dd_Word.rule,0.0
all_dict/seasons_ru.txt,../../rules/cap/sc_dddd_Word.rule,0.0
all_dict/seasons_ru.txt,../../rules/cap/sc_Word_d.rule,0.0
all_dict/seasons_ru.txt,../../rules/cap/sc_Word_dd_mon_sc.rule,0.0
all_dict/seasons_ru.txt,../../rules/cap/sc_Word_dd_sc.rule,0.0
all_dict/seasons_ru.txt,../../rules/cap/sc_Word_mon_day_sc.rule,0.0
all_dict/seasons_ru.txt,../../rules/cap/sc_Word_year.rule,0.0
all_dict/seasons_ru.txt,../../rules/cap/sc_Word_year_sc.rule,0.0
all_dict/seasons_ru.txt,../../rules/cap/sc_year_Word.rule,0.0
all_dict/seasons_ru.txt,../../rules/cap/Word_2sc_dd.rule,0.0
all_dict/seasons_ru.txt,../../rules/cap/Word_day_dd_mon.rule,0.0
all_dict/seasons_ru.txt,../../rules/cap/Word_day_mon.rule,2.051070277558736e-08
all_dict/seasons_ru.txt,../../rules/cap/Word_day_mon_dd.rule,4.2577050494419255e-11
all_dict/seasons_ru.txt,../../rules/cap/Word_day_mon_sc.rule,0.0
all_dict/seasons_ru.txt,../../rules/cap/Word_day_mon_year.rule,4.180333850156368e-11
all_dict/seasons_ru.txt,../../rules/cap/Word_dd.rule,0.0
all_dict/seasons_ru.txt,../../rules/cap/Word_dd_2sc.rule,0.0
all_dict/seasons_ru.txt,../../rules/cap/Word_dd_age.rule,0.0
all_dict/seasons_ru.txt,../../rules/cap/Word_dd_age_sc.rule,0.0
all_dict/seasons_ru.txt,../../rules/cap/Word_dd_sc.rule,0.0
all_dict/seasons_ru.txt,../../rules/cap/Word_ddd.rule,3.1101683845163375e-09
all_dict/seasons_ru.txt,../../rules/cap/Word_ddd_sc.rule,0.0
all_dict/seasons_ru.txt,../../rules/cap/Word_dddd.rule,1.6328384018710772e-09
all_dict/seasons_ru.txt,../../rules/cap/Word_mon_dd.rule,1.794327914144041e-09
all_dict/seasons_ru.txt,../../rules/cap/Word_mon_dd_sc.rule,0.0
all_dict/seasons_ru.txt,../../rules/cap/Word_pd.rule,3.4303327770400786e-08
all_dict/seasons_ru.txt,../../rules/cap/Word_sc_dd.rule,0.0
all_dict/seasons_ru.txt,../../rules/cap/Word_sc_year.rule,0.0
all_dict/seasons_ru.txt,../../rules/cap/Word_year.rule,1.0167858180149566e-07
all_dict/seasons_ru.txt,../../rules/cap/Word_year_mon.rule,0.0
all_dict/seasons_ru.txt,../../rules/cap/Word_year_sc.rule,0.0
all_dict/seasons_ru.txt,../../rules/cap/year_sc_Word.rule,0.0
all_dict/seasons_ru.txt,../../rules/cap/year_Word.rule,0.0
all_dict/seasons_ru.txt,../../rules/cap/year_Word_sc.rule,0.0
all_dict/surnames.dic,../../rules/cap/1-0_sc_Word.rule,8.351644332328731e-14
all_dict/surnames.dic,../../rules/cap/1-0_Word.rule,4.299426502282831e-11
all_dict/surnames.dic,../../rules/cap/d_sc_Word.rule,0.0
all_dict/surnames.dic,../../rules/cap/d_Word.rule,3.3072511556021776e-12
all_dict/surnames.dic,../../rules/cap/day_cc_Word.rule,0.0
all_dict/surnames.dic,../../rules/cap/day_dd_Word.rule,3.7221392934017344e-13
all_dict/surnames.dic,../../rules/cap/day_mon_dd_Word.rule,2.957969310124972e-14
all_dict/surnames.dic,../../rules/cap/day_Word.rule,4.860118185651946e-12
all_dict/surnames.dic,../../rules/cap/day_Word_dd.rule,1.6714064979924982e-13
all_dict/surnames.dic,../../rules/cap/day_Word_sc.rule,2.3707893588546075e-14
all_dict/surnames.dic,../../rules/cap/day_Word_year.rule,3.2171703848270215e-14
all_dict/surnames.dic,../../rules/cap/dd_Word.rule,2.1680868686725386e-12
all_dict/surnames.dic,../../rules/cap/ddd_Word.rule,1.8006145180500745e-13
all_dict/surnames.dic,../../rules/cap/dddd_Word.rule,1.499287190539654e-13
all_dict/surnames.dic,../../rules/cap/sc_dd_Word.rule,0.0
all_dict/surnames.dic,../../rules/cap/sc_dddd_Word.rule,0.0
all_dict/surnames.dic,../../rules/cap/sc_Word_d.rule,0.0
all_dict/surnames.dic,../../rules/cap/sc_Word_dd_mon_sc.rule,0.0
all_dict/surnames.dic,../../rules/cap/sc_Word_dd_sc.rule,9.186808765561605e-15
all_dict/surnames.dic,../../rules/cap/sc_Word_mon_day_sc.rule,0.0
all_dict/surnames.dic,../../rules/cap/sc_Word_year.rule,7.066775973508927e-15
all_dict/surnames.dic,../../rules/cap/sc_Word_year_sc.rule,7.066775973508927e-15
all_dict/surnames.dic,../../rules/cap/sc_year_Word.rule,0.0
all_dict/surnames.dic,../../rules/cap/Word_2sc_dd.rule,1.5748815026677037e-14
all_dict/surnames.dic,../../rules/cap/Word_day_dd_mon.rule,2.6147699652455443e-14
all_dict/surnames.dic,../../rules/cap/Word_day_mon.rule,1.5571310396879957e-11
all_dict/surnames.dic,../../rules/cap/Word_day_mon_dd.rule,9.004702491706973e-14
all_dict/surnames.dic,../../rules/cap/Word_day_mon_sc.rule,1.909328760228631e-14
all_dict/surnames.dic,../../rules/cap/Word_day_mon_year.rule,7.329690434458828e-14
all_dict/surnames.dic,../../rules/cap/Word_dd.rule,7.158361390125603e-11
all_dict/surnames.dic,../../rules/cap/Word_dd_2sc.rule,2.099842003556938e-14
all_dict/surnames.dic,../../rules/cap/Word_dd_age.rule,4.2034370759316726e-13
all_dict/surnames.dic,../../rules/cap/Word_dd_age_sc.rule,1.0946450718572064e-15
all_dict/surnames.dic,../../rules/cap/Word_dd_sc.rule,1.5223854525787802e-13
all_dict/surnames.dic,../../rules/cap/Word_ddd.rule,7.511134846723169e-12
all_dict/surnames.dic,../../rules/cap/Word_ddd_sc.rule,1.1024170518673925e-14
all_dict/surnames.dic,../../rules/cap/Word_dddd.rule,2.072176585160076e-12
all_dict/surnames.dic,../../rules/cap/Word_mon_dd.rule,2.1963539725665743e-12
all_dict/surnames.dic,../../rules/cap/Word_mon_dd_sc.rule,1.8844735929357137e-15
all_dict/surnames.dic,../../rules/cap/Word_pd.rule,6.787430476203163e-11
all_dict/surnames.dic,../../rules/cap/Word_sc_dd.rule,1.2249078354082139e-13
all_dict/surnames.dic,../../rules/cap/Word_sc_year.rule,1.3780213148342406e-13
all_dict/surnames.dic,../../rules/cap/Word_year.rule,8.480131168210713e-11
all_dict/surnames.dic,../../rules/cap/Word_year_mon.rule,1.339742944977734e-13
all_dict/surnames.dic,../../rules/cap/Word_year_sc.rule,3.3484630080084357e-14
all_dict/surnames.dic,../../rules/cap/year_sc_Word.rule,5.6534207788071415e-15
all_dict/surnames.dic,../../rules/cap/year_Word.rule,4.155264272423249e-12
all_dict/surnames.dic,../../rules/cap/year_Word_sc.rule,7.066775973508927e-15
all_dict/tr_rus_adj_fem,../../rules/cap/1-0_sc_Word.rule,0.0
all_dict/tr_rus_adj_fem,../../rules/cap/1-0_Word.rule,0.0
all_dict/tr_rus_adj_fem,../../rules/cap/d_sc_Word.rule,0.0
all_dict/tr_rus_adj_fem,../../rules/cap/d_Word.rule,0.0
all_dict/tr_rus_adj_fem,../../rules/cap/day_cc_Word.rule,0.0
all_dict/tr_rus_adj_fem,../../rules/cap/day_dd_Word.rule,0.0
all_dict/tr_rus_adj_fem,../../rules/cap/day_mon_dd_Word.rule,0.0
all_dict/tr_rus_adj_fem,../../rules/cap/day_Word.rule,6.8518362577259916e-12
all_dict/tr_rus_adj_fem,../../rules/cap/day_Word_dd.rule,0.0
all_dict/tr_rus_adj_fem,../../rules/cap/day_Word_sc.rule,0.0
all_dict/tr_rus_adj_fem,../../rules/cap/day_Word_year.rule,0.0
all_dict/tr_rus_adj_fem,../../rules/cap/dd_Word.rule,2.1240692398950573e-12
all_dict/tr_rus_adj_fem,../../rules/cap/ddd_Word.rule,0.0
all_dict/tr_rus_adj_fem,../../rules/cap/dddd_Word.rule,0.0
all_dict/tr_rus_adj_fem,../../rules/cap/sc_dd_Word.rule,0.0
all_dict/tr_rus_adj_fem,../../rules/cap/sc_dddd_Word.rule,0.0
all_dict/tr_rus_adj_fem,../../rules/cap/sc_Word_d.rule,0.0
all_dict/tr_rus_adj_fem,../../rules/cap/sc_Word_dd_mon_sc.rule,0.0
all_dict/tr_rus_adj_fem,../../rules/cap/sc_Word_dd_sc.rule,0.0
all_dict/tr_rus_adj_fem,../../rules/cap/sc_Word_mon_day_sc.rule,0.0
all_dict/tr_rus_adj_fem,../../rules/cap/sc_Word_year.rule,0.0
all_dict/tr_rus_adj_fem,../../rules/cap/sc_Word_year_sc.rule,0.0
all_dict/tr_rus_adj_fem,../../rules/cap/sc_year_Word.rule,0.0
all_dict/tr_rus_adj_fem,../../rules/cap/Word_2sc_dd.rule,0.0
all_dict/tr_rus_adj_fem,../../rules/cap/Word_day_dd_mon.rule,0.0
all_dict/tr_rus_adj_fem,../../rules/cap/Word_day_mon.rule,1.0187382445539844e-12
all_dict/tr_rus_adj_fem,../../rules/cap/Word_day_mon_dd.rule,5.815543861283149e-15
all_dict/tr_rus_adj_fem,../../rules/cap/Word_day_mon_sc.rule,0.0
all_dict/tr_rus_adj_fem,../../rules/cap/Word_day_mon_year.rule,0.0
all_dict/tr_rus_adj_fem,../../rules/cap/Word_dd.rule,1.6992553919160458e-11
all_dict/tr_rus_adj_fem,../../rules/cap/Word_dd_2sc.rule,0.0
all_dict/tr_rus_adj_fem,../../rules/cap/Word_dd_age.rule,0.0
all_dict/tr_rus_adj_fem,../../rules/cap/Word_dd_age_sc.rule,0.0
all_dict/tr_rus_adj_fem,../../rules/cap/Word_dd_sc.rule,0.0
all_dict/tr_rus_adj_fem,../../rules/cap/Word_ddd.rule,4.2481384797901145e-13
all_dict/tr_rus_adj_fem,../../rules/cap/Word_ddd_sc.rule,0.0
all_dict/tr_rus_adj_fem,../../rules/cap/Word_dddd.rule,2.548883087874069e-13
all_dict/tr_rus_adj_fem,../../rules/cap/Word_mon_dd.rule,0.0
all_dict/tr_rus_adj_fem,../../rules/cap/Word_mon_dd_sc.rule,0.0
all_dict/tr_rus_adj_fem,../../rules/cap/Word_pd.rule,3.1236312351397904e-12
all_dict/tr_rus_adj_fem,../../rules/cap/Word_sc_dd.rule,0.0
all_dict/tr_rus_adj_fem,../../rules/cap/Word_sc_year.rule,0.0
all_dict/tr_rus_adj_fem,../../rules/cap/Word_year.rule,1.7972893568342793e-11
all_dict/tr_rus_adj_fem,../../rules/cap/Word_year_mon.rule,0.0
all_dict/tr_rus_adj_fem,../../rules/cap/Word_year_sc.rule,0.0
all_dict/tr_rus_adj_fem,../../rules/cap/year_sc_Word.rule,0.0
all_dict/tr_rus_adj_fem,../../rules/cap/year_Word.rule,0.0
all_dict/tr_rus_adj_fem,../../rules/cap/year_Word_sc.rule,0.0
all_dict/tr_rus_adj_it,../../rules/cap/1-0_sc_Word.rule,0.0
all_dict/tr_rus_adj_it,../../rules/cap/1-0_Word.rule,0.0
all_dict/tr_rus_adj_it,../../rules/cap/d_sc_Word.rule,0.0
all_dict/tr_rus_adj_it,../../rules/cap/d_Word.rule,0.0
all_dict/tr_rus_adj_it,../../rules/cap/day_cc_Word.rule,0.0
all_dict/tr_rus_adj_it,../../rules/cap/day_dd_Word.rule,0.0
all_dict/tr_rus_adj_it,../../rules/cap/day_mon_dd_Word.rule,0.0
all_dict/tr_rus_adj_it,../../rules/cap/day_Word.rule,0.0
all_dict/tr_rus_adj_it,../../rules/cap/day_Word_dd.rule,0.0
all_dict/tr_rus_adj_it,../../rules/cap/day_Word_sc.rule,0.0
all_dict/tr_rus_adj_it,../../rules/cap/day_Word_year.rule,0.0
all_dict/tr_rus_adj_it,../../rules/cap/dd_Word.rule,0.0
all_dict/tr_rus_adj_it,../../rules/cap/ddd_Word.rule,0.0
all_dict/tr_rus_adj_it,../../rules/cap/dddd_Word.rule,0.0
all_dict/tr_rus_adj_it,../../rules/cap/sc_dd_Word.rule,0.0
all_dict/tr_rus_adj_it,../../rules/cap/sc_dddd_Word.rule,0.0
all_dict/tr_rus_adj_it,../../rules/cap/sc_Word_d.rule,0.0
all_dict/tr_rus_adj_it,../../rules/cap/sc_Word_dd_mon_sc.rule,0.0
all_dict/tr_rus_adj_it,../../rules/cap/sc_Word_dd_sc.rule,0.0
all_dict/tr_rus_adj_it,../../rules/cap/sc_Word_mon_day_sc.rule,0.0
all_dict/tr_rus_adj_it,../../rules/cap/sc_Word_year.rule,0.0
all_dict/tr_rus_adj_it,../../rules/cap/sc_Word_year_sc.rule,0.0
all_dict/tr_rus_adj_it,../../rules/cap/sc_year_Word.rule,0.0
all_dict/tr_rus_adj_it,../../rules/cap/Word_2sc_dd.rule,0.0
all_dict/tr_rus_adj_it,../../rules/cap/Word_day_dd_mon.rule,0.0
all_dict/tr_rus_adj_it,../../rules/cap/Word_day_mon.rule,5.094387058461704e-13
all_dict/tr_rus_adj_it,../../rules/cap/Word_day_mon_dd.rule,0.0
all_dict/tr_rus_adj_it,../../rules/cap/Word_day_mon_sc.rule,0.0
all_dict/tr_rus_adj_it,../../rules/cap/Word_day_mon_year.rule,0.0
all_dict/tr_rus_adj_it,../../rules/cap/Word_dd.rule,0.0
all_dict/tr_rus_adj_it,../../rules/cap/Word_dd_2sc.rule,0.0
all_dict/tr_rus_adj_it,../../rules/cap/Word_dd_age.rule,0.0
all_dict/tr_rus_adj_it,../../rules/cap/Word_dd_age_sc.rule,0.0
all_dict/tr_rus_adj_it,../../rules/cap/Word_dd_sc.rule,0.0
all_dict/tr_rus_adj_it,../../rules/cap/Word_ddd.rule,0.0
all_dict/tr_rus_adj_it,../../rules/cap/Word_ddd_sc.rule,0.0
all_dict/tr_rus_adj_it,../../rules/cap/Word_dddd.rule,2.1243594033785306e-14
all_dict/tr_rus_adj_it,../../rules/cap/Word_mon_dd.rule,0.0
all_dict/tr_rus_adj_it,../../rules/cap/Word_mon_dd_sc.rule,0.0
all_dict/tr_rus_adj_it,../../rules/cap/Word_pd.rule,0.0
all_dict/tr_rus_adj_it,../../rules/cap/Word_sc_dd.rule,0.0
all_dict/tr_rus_adj_it,../../rules/cap/Word_sc_year.rule,0.0
all_dict/tr_rus_adj_it,../../rules/cap/Word_year.rule,1.634122617983485e-12
all_dict/tr_rus_adj_it,../../rules/cap/Word_year_mon.rule,0.0
